Wall time,Step,Value
1704608848.6864543,0,0.4621763527393341
1704609030.496491,1,0.5354040861129761
1704609212.2468355,2,0.5220119953155518
1704609394.1322415,3,0.5489925146102905
1704609575.6888504,4,0.5212249159812927
1704609757.340625,5,0.5864092707633972
1704609939.2375627,6,0.6299260258674622
1704610120.4214742,7,0.6380214095115662
1704610302.5038233,8,0.6483744382858276
1704610484.4016125,9,0.6313782334327698
1704610666.347289,10,0.6335254907608032
1704610847.7083976,11,0.6513352990150452
1704611029.7344015,12,0.6543954610824585
1704611211.6004374,13,0.6516338586807251
1704611393.600185,14,0.6325483322143555
1704611575.983228,15,0.6527164578437805
1704611758.1381865,16,0.6616598963737488
1704611940.5322096,17,0.6513476371765137
1704612122.668582,18,0.6565285921096802
1704612304.9466007,19,0.6414891481399536
1704612487.0743117,20,0.6594643592834473
1704612668.5910451,21,0.6639115214347839
1704612850.7526684,22,0.6503688097000122
1704613032.8945427,23,0.6614060997962952
1704613214.9445527,24,0.6632922291755676
1704613396.9057834,25,0.6568219661712646
1704613579.0566194,26,0.6509233713150024
1704613761.2356179,27,0.6649933457374573
1704613944.098166,28,0.6761821508407593
1704614126.150192,29,0.6773009896278381
1704614308.155942,30,0.6541807651519775
1704614491.1439407,31,0.6681230664253235
1704614673.3637154,32,0.6645824313163757
1704614855.2927449,33,0.6577292680740356
1704615037.472159,34,0.6764795780181885
1704615219.760034,35,0.6683951616287231
1704615401.8415978,36,0.6743742227554321
1704615583.8799691,37,0.661399245262146
1704615766.629649,38,0.6718261241912842
1704615949.3445773,39,0.6667095422744751
1704616131.3267956,40,0.6785743236541748
1704616313.7068424,41,0.6714420914649963
1704616495.6548038,42,0.6716923117637634
1704616677.802215,43,0.6723236441612244
1704616859.9865565,44,0.6749982833862305
1704617042.3790686,45,0.6824089288711548
1704617224.0765338,46,0.678193986415863
1704617406.5281744,47,0.6760265231132507
1704617589.7096565,48,0.6664745807647705
1704617772.0670877,49,0.6734085083007812
1704617954.1661332,50,0.6736956238746643
1704618136.1469488,51,0.6809993982315063
1704618319.258708,52,0.6793280839920044
1704618500.8945217,53,0.6795223355293274
1704618683.81462,54,0.6789981722831726
1704618866.1623988,55,0.6808021664619446
1704619048.6926718,56,0.6737481951713562
1704619230.6546762,57,0.6811505556106567
1704619413.2587686,58,0.6813142895698547
1704619595.9763958,59,0.658539354801178
1704619778.9748592,60,0.6793084144592285
1704619961.5291038,61,0.6813684105873108
1704620143.205724,62,0.6775028109550476
1704620326.6952803,63,0.6787100434303284
1704620508.7039578,64,0.6847826838493347
1704620690.9052002,65,0.6654148697853088
1704620874.0026724,66,0.6731115579605103
1704621056.0777411,67,0.6797379851341248
1704621237.8379648,68,0.6825631856918335
1704621421.0954187,69,0.6714675426483154
1704621603.599682,70,0.6799901723861694
1704621785.3667128,71,0.6875856518745422
1704621967.809639,72,0.686924397945404
1704622150.3169954,73,0.6854580640792847
1704622332.53776,74,0.6762495636940002
1704622514.7757776,75,0.6803075075149536
1704622697.018919,76,0.6566218137741089
1704622878.5284388,77,0.6672946810722351
1704623060.755576,78,0.6714902520179749
1704623243.1841445,79,0.6848950982093811
1704623425.1554267,80,0.6797627806663513
1704623607.16227,81,0.6836299896240234
1704623789.555574,82,0.6621055603027344
1704623972.2605429,83,0.685123860836029
1704624154.110289,84,0.67928546667099
1704624335.894557,85,0.6818294525146484
1704624517.4307811,86,0.6638104915618896
1704628173.2905285,87,0.6448215842247009
1704628348.5841959,88,0.6836618185043335
1704628524.7392511,89,0.6820824146270752
1704628701.2871609,90,0.6808091402053833
1704628876.9593542,91,0.6850305199623108
1704629053.0943067,92,0.6851313710212708
1704629229.0382318,93,0.677089273929596
1704629404.3132136,94,0.6778659820556641
1704629579.9830718,95,0.6859221458435059
1704629755.9990215,96,0.6801809668540955
1704629932.1276102,97,0.6820239424705505
1704630108.083876,98,0.6832488775253296
1704630283.346197,99,0.6790030002593994
1704630459.2749555,100,0.6814024448394775
1704630634.559319,101,0.6760544180870056
1704630810.531157,102,0.6835890412330627
1704630985.748603,103,0.6831704378128052
1704631161.8319752,104,0.6811738610267639
1704631337.5471907,105,0.6748934388160706
1704631513.4722476,106,0.6839049458503723
1704631689.546994,107,0.6818147301673889
1704631865.386924,108,0.6830847859382629
1704632041.0918663,109,0.6807372570037842
1704632216.567508,110,0.6806523203849792
1704632392.291665,111,0.6833657026290894
1704632567.9940915,112,0.6825660467147827
1704632743.6598158,113,0.6802984476089478
1704632919.4514024,114,0.6803564429283142
1704633095.5911689,115,0.6865248084068298
1704633270.6065147,116,0.6830835342407227
1704633446.7306468,117,0.673450231552124
1704633622.5680308,118,0.681678831577301
1704633798.0188272,119,0.6784177422523499
1704633974.139609,120,0.6870423555374146
1704634149.4854867,121,0.6844715476036072
1704634325.4027336,122,0.6818879842758179
1704634501.1173968,123,0.6807130575180054
1704634677.170215,124,0.6626948118209839
1704634852.9880264,125,0.6788493394851685
1704635028.6567342,126,0.6738407611846924
1704635204.0989451,127,0.6435919404029846
1704635379.4159439,128,0.6881712079048157
1704635555.2841158,129,0.6880783438682556
1704635731.068511,130,0.671714186668396
1704635907.0159907,131,0.6843262314796448
1704636082.7837336,132,0.6829301714897156
1704636258.218984,133,0.6847216486930847
1704636433.4903836,134,0.6787997484207153
1704636609.3644485,135,0.6771460175514221
1704636785.2046447,136,0.6813423037528992
1704636960.4512646,137,0.6782909631729126
1704637136.4267426,138,0.6811259388923645
1704637312.1167595,139,0.6817835569381714
1704637487.9405887,140,0.6743364334106445
1704637663.859953,141,0.681205689907074
1704637839.608254,142,0.6793272495269775
1704638015.660258,143,0.6833786368370056
1704638190.854659,144,0.6767301559448242
1704638366.824181,145,0.6864940524101257
1704638542.200416,146,0.6859264969825745
1704638717.840118,147,0.6722029447555542
1704638893.7912152,148,0.6866331100463867
1704639069.5578234,149,0.6843604445457458
1704639245.293948,150,0.6805756688117981
1704639420.209254,151,0.6788613796234131
1704639596.2344284,152,0.6810234785079956
1704639771.7628257,153,0.6689835786819458
