Wall time,Step,Value
1697316361.8967457,0,0.5971257090568542
1697316547.009067,1,0.6109569072723389
1697316732.3965573,2,0.6213299036026001
1697316918.009336,3,0.6294265389442444
1697317102.4042585,4,0.6298408508300781
1697317288.4977446,5,0.6255303025245667
1697317473.444487,6,0.630448579788208
1697317657.497319,7,0.6319031119346619
1697317843.0526173,8,0.6307752132415771
1697318026.7799745,9,0.6336120367050171
1697318210.2136092,10,0.6392157673835754
1697318395.9346287,11,0.6286895275115967
1697318581.145493,12,0.6322510838508606
1697318766.0239954,13,0.6332719326019287
1697318950.1797304,14,0.633426308631897
1697319134.452687,15,0.6410501599311829
1697319318.2382798,16,0.6311757564544678
1697319501.948233,17,0.6339126825332642
1697319685.9555812,18,0.631877601146698
1697319870.3809376,19,0.6339234113693237
1697320056.2199988,20,0.6319694519042969
1697320240.5874934,21,0.6342660188674927
1697320424.1628294,22,0.6371501088142395
1697320608.2149842,23,0.6379653811454773
1697320791.9740522,24,0.6350734829902649
1697320976.9157908,25,0.6389815211296082
1697321161.0514565,26,0.6353188753128052
1697321344.8836806,27,0.6337442398071289
1697321528.6621258,28,0.6366670727729797
1697321713.8176353,29,0.637263298034668
1697321899.2040124,30,0.6365804076194763
1697322082.9997172,31,0.6350446939468384
1697322267.1029966,32,0.6383482813835144
1697322451.3902903,33,0.6363192796707153
1697322635.4749432,34,0.636722207069397
1697322818.9906955,35,0.6330658197402954
1697323002.4067361,36,0.6383786797523499
1697323186.382754,37,0.6367905735969543
1697323369.7795246,38,0.6341155171394348
1697323553.4362931,39,0.6343125104904175
1697323737.0309796,40,0.6387268900871277
1697323921.1535537,41,0.6325832009315491
1697324105.5384178,42,0.6370838284492493
1697324289.1614294,43,0.635374128818512
1697324472.8802571,44,0.6371373534202576
1697324656.7686274,45,0.6388120651245117
1697324842.4192483,46,0.6390089392662048
1697325027.2697034,47,0.6367884874343872
1697325210.8070219,48,0.6381391882896423
1697325394.4422896,49,0.6361880302429199
1697325578.0462236,50,0.6359277963638306
1697325763.553732,51,0.6350496411323547
1697325947.253898,52,0.6356905102729797
1697326130.9667358,53,0.6346833109855652
1697326316.1197758,54,0.6379867196083069
