Wall time,Step,Value
1697417063.6546512,0,0.6080318689346313
1697417351.3426836,1,0.6301594972610474
1697417638.666188,2,0.625899076461792
1697417926.1771002,3,0.6316731572151184
1697418213.6107213,4,0.6298900842666626
1697418500.839539,5,0.6301468014717102
1697418788.105216,6,0.6297008395195007
1697419075.9235847,7,0.6305031776428223
1697419363.2958376,8,0.6337099075317383
1697419650.7575,9,0.6322931051254272
1697419938.5890813,10,0.6356458067893982
1697420226.0830507,11,0.6231567859649658
1697420513.524288,12,0.6340646743774414
1697420800.8125446,13,0.6304340958595276
1697421088.4396682,14,0.634768009185791
1697421375.9032896,15,0.6358052492141724
1697421663.1432858,16,0.6314479112625122
1697421951.0157843,17,0.6324096918106079
1697422238.5568805,18,0.6378406286239624
1697422526.187933,19,0.6340590119361877
1697422814.0322459,20,0.6357104182243347
1697423102.004996,21,0.6369383335113525
1697423389.4851856,22,0.6366468071937561
1697423677.087724,23,0.6367990374565125
1697423964.7086215,24,0.6351541876792908
1697424252.2686782,25,0.6352160573005676
1697424539.7120442,26,0.635487973690033
1697424827.7927349,27,0.6376376152038574
1697425115.5964203,28,0.6369724869728088
1697425403.0241928,29,0.6390636563301086
1697425691.0159738,30,0.6358940005302429
1697425978.4786057,31,0.635709285736084
1697426266.1268759,32,0.638592541217804
1697426554.3656073,33,0.6379772424697876
1697426842.1658375,34,0.6380277872085571
1697427129.3860824,35,0.6406069993972778
1697427417.3785224,36,0.6377881169319153
1697427705.2571316,37,0.6381670236587524
1697427992.9234045,38,0.634447455406189
1697428280.5673466,39,0.6363319158554077
1697428568.3259418,40,0.6376392245292664
1697428856.4523253,41,0.6345271468162537
1697429144.7022827,42,0.644019603729248
1697429432.2547917,43,0.6407394409179688
1697429719.6614077,44,0.6396273970603943
1697430007.353225,45,0.6301895380020142
1697430294.9370477,46,0.6378502249717712
1697430582.4634638,47,0.6367397904396057
1697430870.5253437,48,0.6377713084220886
1697431158.0389578,49,0.6371282339096069
1697431445.4875035,50,0.6356619596481323
1697431733.617354,51,0.6377002000808716
1697432021.1002932,52,0.6399444341659546
1697432308.3751595,53,0.6402630805969238
1697432596.4290268,54,0.6375656723976135
1697432884.139591,55,0.6357447504997253
1697433171.6902487,56,0.6357359886169434
1697433459.310977,57,0.6398734450340271
1697433746.604246,58,0.6383187174797058
1697434033.772873,59,0.6366444826126099
1697434321.7363205,60,0.6395189166069031
1697434609.1939425,61,0.6386637091636658
1697434896.5278866,62,0.6422795653343201
1697435184.52169,63,0.6390987038612366
1697435472.733418,64,0.6395755410194397
1697435760.0675414,65,0.637633740901947
1697436048.2390265,66,0.639491081237793
1697436336.5549076,67,0.6391816735267639
1697436623.9503353,68,0.6367698907852173
1697436912.1143491,69,0.6390866041183472
1697437199.7069209,70,0.6395383477210999
1697437487.1597826,71,0.6394379734992981
1697437775.1831298,72,0.6354280710220337
1697438063.2866616,73,0.6411750912666321
1697438350.6357694,74,0.6377063393592834
1697438638.533364,75,0.6404311656951904
1697438926.4850974,76,0.6380993127822876
1697439213.8851352,77,0.641327440738678
1697439502.0510812,78,0.6401894092559814
1697439789.5664885,79,0.6410979628562927
1697440077.1290834,80,0.639990508556366
1697440365.3721411,81,0.6393824815750122
1697440653.056042,82,0.6394676566123962
1697440940.5978708,83,0.6377803087234497
1697441228.5561206,84,0.6390332579612732
1697441516.695789,85,0.639460563659668
1697441804.2217176,86,0.6408661007881165
1697442092.324084,87,0.6392106413841248
1697442380.4868772,88,0.6428171992301941
1697442668.7064385,89,0.6385574340820312
1697442956.7880695,90,0.6424269676208496
1697443244.201844,91,0.6395812630653381
1697443532.4006865,92,0.6420087218284607
1697443820.5668046,93,0.6395513415336609
1697444108.701793,94,0.6403380036354065
1697444396.9287968,95,0.6403894424438477
1697444684.4632053,96,0.6404229998588562
1697444971.9581878,97,0.6410872936248779
1697445259.2292988,98,0.6388473510742188
1697445547.1014342,99,0.6404381990432739
1697445834.8250248,100,0.6393620371818542
1697446122.3943818,101,0.6397828459739685
1697446410.0915823,102,0.6404830813407898
1697446698.1613605,103,0.6399226784706116
1697446986.2568007,104,0.6403605937957764
1697447274.3891454,105,0.6400365829467773
1697447561.985775,106,0.6406774520874023
1697447850.0712678,107,0.6401418447494507
1697448138.1739898,108,0.6394434571266174
1697448425.8690858,109,0.6409209966659546
1697448713.891689,110,0.6420789957046509
1697449002.269879,111,0.637740969657898
1697449290.048561,112,0.6412011384963989
1697449578.027192,113,0.6381331086158752
1697449865.878551,114,0.6401402354240417
1697450153.2457743,115,0.6387954950332642
1697450441.348172,116,0.6413313150405884
1697464407.0028532,117,0.6388376355171204
1697464694.0217793,118,0.6382617354393005
1697464981.1521163,119,0.636277437210083
1697465269.2844887,120,0.6366004943847656
1697465555.9180212,121,0.637615442276001
1697465842.5341444,122,0.6373715400695801
1697466130.1643064,123,0.6373964548110962
1697466417.215188,124,0.6396465301513672
1697466704.27141,125,0.6349828243255615
1697466991.113738,126,0.6380876898765564
1697467278.253206,127,0.6410963535308838
1697467565.11227,128,0.6295868754386902
1697467851.8885934,129,0.6369516253471375
1697468139.2219927,130,0.6382935643196106
1697468426.9080074,131,0.6372401118278503
1697468714.401598,132,0.6398349404335022
1697469001.9805233,133,0.6373193860054016
1697469289.5854967,134,0.635891318321228
1697469576.9810762,135,0.6423496603965759
1697469864.1830318,136,0.6393603086471558
1697470151.8023984,137,0.6397825479507446
1697470439.1951232,138,0.6399801969528198
1697470726.76168,139,0.6397181153297424
1697471014.0951939,140,0.6404268741607666
1697471302.0493238,141,0.637952446937561
1697471589.5503595,142,0.6385959386825562
1697471877.0890808,143,0.6393009424209595
1697472164.3620315,144,0.6387162804603577
1697472451.7753344,145,0.6401452422142029
1697472739.3378513,146,0.642035186290741
1697473027.4486005,147,0.6376166343688965
1697473314.726663,148,0.6389721035957336
1697473602.1912231,149,0.6396411657333374
1697473889.5140634,150,0.6399723887443542
1697474177.088022,151,0.6397841572761536
1697474464.372689,152,0.6425448060035706
1697474752.4880135,153,0.6410537362098694
1697475040.6167462,154,0.6412652134895325
1697475328.0983303,155,0.6401174068450928
1697475615.7270653,156,0.6400806307792664
1697475903.2197185,157,0.6413823366165161
1697476190.9507036,158,0.638825535774231
1697476478.4211342,159,0.6453803181648254
1697476766.0537047,160,0.6431843638420105
1697477053.589992,161,0.6403105854988098
1697477341.0976322,162,0.632418155670166
1697477628.8515177,163,0.6385296583175659
1697477917.0557315,164,0.6395436525344849
1697478204.4822478,165,0.6385048627853394
1697478492.0622253,166,0.6386600732803345
1697478779.7958884,167,0.6391732692718506
1697479067.2807658,168,0.6394999027252197
1697479354.8498337,169,0.6410689353942871
1697479642.343721,170,0.6404239535331726
1697479930.203084,171,0.6400766372680664
1697480217.727493,172,0.6390973329544067
1697480505.2935412,173,0.6371307373046875
1697480793.5107272,174,0.6403791904449463
1697481080.9646049,175,0.6391178369522095
1697481368.4805954,176,0.6397594213485718
1697481656.782346,177,0.6408177018165588
1697481944.4939628,178,0.6397275924682617
1697482232.0530891,179,0.6424552798271179
1697482519.3343568,180,0.6399363875389099
1697482807.7083666,181,0.6422746181488037
1697483095.4117167,182,0.6405502557754517
1697483382.9075532,183,0.6412200331687927
1697483670.7377293,184,0.641002893447876
1697483959.264274,185,0.639178991317749
1697484246.476169,186,0.6400342583656311
1697484534.7398052,187,0.6401628255844116
1697484822.3338504,188,0.6406118273735046
1697485109.7787347,189,0.6379719376564026
1697485397.762062,190,0.6422299146652222
1697485686.0458512,191,0.6402155160903931
1697485973.485243,192,0.6419238448143005
1697486260.8089526,193,0.6389631032943726
1697486549.0823715,194,0.6423691511154175
1697486836.5335257,195,0.6416971683502197
1697487123.8833165,196,0.6429075598716736
1697487411.928924,197,0.6421838998794556
1697487699.530396,198,0.640377938747406
1697487987.229265,199,0.641280472278595
1697488275.3852415,200,0.6398607492446899
1697488563.0804002,201,0.6400148868560791
1697488850.627645,202,0.6402619481086731
1697489138.5440462,203,0.6424539685249329
1697489426.0354373,204,0.6401152014732361
1697489713.7180395,205,0.6440255641937256
1697490002.1475303,206,0.6404993534088135
1697490289.6668024,207,0.6425735354423523
1697490577.2450724,208,0.6412670612335205
1697490865.4623506,209,0.6430712938308716
1697491153.017447,210,0.6410005688667297
1697491440.7072556,211,0.6406111717224121
1697491728.9228477,212,0.6414799094200134
1697492016.484226,213,0.6406875252723694
1697492304.1395085,214,0.6424630880355835
1697492591.750839,215,0.6403546929359436
1697492879.1916237,216,0.6416558623313904
1697493166.7739317,217,0.6413406729698181
1697493454.5872352,218,0.6409160494804382
1697493742.1726706,219,0.6406293511390686
1697494029.7389927,220,0.6410607099533081
1697494317.2992356,221,0.6418138742446899
1697494604.6051514,222,0.6415185332298279
1697494892.103713,223,0.6415241360664368
1697495180.1588655,224,0.6413424015045166
1697495467.8094547,225,0.6404116749763489
1697495755.5675397,226,0.6424147486686707
1697496043.9423525,227,0.6423470377922058
1697496331.361457,228,0.6394797563552856
1697496618.9607768,229,0.6419729590415955
1697496906.9873226,230,0.638768196105957
1697497195.2540588,231,0.6410935521125793
1697497482.671243,232,0.6404566168785095
1697497770.809797,233,0.6421397924423218
1697498058.3303742,234,0.6419031023979187
1697498345.683321,235,0.6421303153038025
1697498633.1771374,236,0.6415635943412781
1697498920.6423385,237,0.6403738260269165
1697499208.00979,238,0.6415722370147705
1697499495.346007,239,0.6403154134750366
1697499783.4533193,240,0.6430825591087341
1697500071.6492245,241,0.6424022912979126
1697500359.1783464,242,0.6409009099006653
1697500647.2415226,243,0.6412467956542969
1697500934.8655496,244,0.6397554278373718
1697501222.37594,245,0.6429943442344666
1697501510.5757852,246,0.6419080495834351
1697501798.1590698,247,0.6376116871833801
1697502085.7479131,248,0.6424772143363953
1697502373.9734244,249,0.6389343738555908
1697502661.5602515,250,0.6415867209434509
1697502949.0559525,251,0.6433121562004089
1697503237.1304317,252,0.6426284313201904
1697503524.7947652,253,0.643946647644043
1697503812.3884816,254,0.6420028209686279
1697504100.449325,255,0.6434650421142578
1697504387.9729009,256,0.6433702111244202
1697504675.420808,257,0.6400783061981201
1697504962.8726592,258,0.6420422196388245
1697505250.44812,259,0.6412942409515381
1697505537.7117667,260,0.6454882025718689
1697505825.8973072,261,0.6412714123725891
1697506113.4675393,262,0.6403000354766846
1697506401.0802119,263,0.6414942741394043
1697506689.2549329,264,0.6412312984466553
1697506976.7725985,265,0.6433734893798828
1697507264.3073404,266,0.6416962146759033
1697507552.24915,267,0.6397136449813843
1697507839.790231,268,0.641931414604187
1697508127.3810098,269,0.6424723863601685
1697508415.5131686,270,0.6409404873847961
1697508703.0385973,271,0.6422387361526489
1697508990.4660401,272,0.6427614092826843
1697509278.5491843,273,0.6423701643943787
1697509566.7251892,274,0.6430293917655945
1697509854.0025373,275,0.6422659158706665
1697510142.0910382,276,0.6428239345550537
1697510429.4679775,277,0.6425108313560486
1697510716.7524009,278,0.6410711407661438
1697511005.0537388,279,0.6426246166229248
1697511292.536704,280,0.6443654894828796
1697511580.0788372,281,0.6427717804908752
1697511868.242868,282,0.6424925327301025
1697512155.593664,283,0.6419721841812134
1697512442.8481646,284,0.6425079703330994
1697512731.0082846,285,0.6422162652015686
1697513018.364965,286,0.6413843631744385
1697513305.8774867,287,0.6413179039955139
1697513593.7709289,288,0.64217609167099
1697513881.7391279,289,0.6416969299316406
1697514169.0117753,290,0.6451255083084106
1697514456.9932256,291,0.642664909362793
1697514744.471375,292,0.6401191353797913
1697515031.9722009,293,0.6421432495117188
1697515320.2407253,294,0.6424086093902588
1697515607.5009544,295,0.641505241394043
1697515894.708502,296,0.643757164478302
1697516182.2119458,297,0.6434898972511292
1697516469.6812778,298,0.6440515518188477
1697516757.2133029,299,0.6420721411705017
1697517045.543601,300,0.6411511898040771
1697517332.9096384,301,0.6414209604263306
1697517621.0386376,302,0.6428545713424683
1697517908.6463742,303,0.6425869464874268
1697518196.250562,304,0.6436659097671509
1697518483.8556292,305,0.6406858563423157
1697518771.447622,306,0.6426777839660645
1697519058.811462,307,0.6418864727020264
1697519346.3504212,308,0.6421948671340942
1697519633.7778196,309,0.6385657787322998
1697519921.9969559,310,0.6413200497627258
1697520209.5910408,311,0.6411727666854858
1697520497.7739246,312,0.6443842649459839
1697520785.6442032,313,0.6422145962715149
1697521072.9907658,314,0.6434570550918579
1697521360.4340181,315,0.6430631279945374
1697521648.0612285,316,0.6422237753868103
1697521935.368528,317,0.6421589255332947
1697522222.8868072,318,0.6408630609512329
1697522510.4708312,319,0.6439385414123535
1697522798.4962876,320,0.6420814990997314
1697523085.9641173,321,0.6423094272613525
1697523373.3810186,322,0.6423250436782837
1697523661.5840223,323,0.6426541805267334
1697523949.0398815,324,0.6425460577011108
1697524236.4374564,325,0.6442879438400269
1697524524.4626987,326,0.6435014605522156
1697524812.5199857,327,0.6416139602661133
1697525099.9426684,328,0.6421633958816528
1697525388.0242255,329,0.6418880820274353
1697525675.6011312,330,0.6405770778656006
1697525963.3224094,331,0.6441351771354675
1697526250.850419,332,0.6414424777030945
1697526538.470554,333,0.6431245803833008
1697526826.1042838,334,0.6420265436172485
1697527113.3125372,335,0.6423793435096741
1697527401.2112496,336,0.6419510841369629
1697527688.84099,337,0.6402240991592407
1697527976.2984288,338,0.6428950428962708
1697528264.5056005,339,0.6428679823875427
1697528551.9703836,340,0.6425641179084778
1697528839.287477,341,0.6423092484474182
1697529127.5486534,342,0.6415770649909973
1697529414.9696336,343,0.6401327848434448
