Wall time,Step,Value
1705210790.7129228,0,0.007647553458809853
1705210962.499785,1,0.0074436417780816555
1705211133.573726,2,0.007313990965485573
1705211304.5946624,3,0.0072479755617678165
1705211475.8467824,4,0.007200774271041155
1705211647.5990646,5,0.007154883351176977
1705211819.122765,6,0.007146739866584539
1705211990.8755198,7,0.007110727019608021
1705212161.9198365,8,0.007096002344042063
1705212333.0629578,9,0.0070862057618796825
1705212505.5396519,10,0.007069161627441645
1705212678.3047783,11,0.007057694252580404
1705212850.107673,12,0.0070565687492489815
1705213022.4246974,13,0.007041647098958492
1705213194.2039988,14,0.007028236519545317
1705213365.854008,15,0.007038490381091833
1705213538.2161899,16,0.007036244031041861
1705213709.509068,17,0.0070379492826759815
1705213881.573933,18,0.007029479369521141
1705214053.8329918,19,0.007031846791505814
1705214225.816703,20,0.007015974726527929
1705214397.7758088,21,0.007031867280602455
1705214570.2008479,22,0.007000493351370096
1705214742.0482223,23,0.007008746266365051
1705214914.0811555,24,0.007006300147622824
1705215085.5258756,25,0.00700417859479785
1705215257.8746843,26,0.007014924194663763
1705215430.0403655,27,0.006992925889790058
1705215602.5643618,28,0.007014879025518894
1705215773.5331948,29,0.006989171262830496
1705215945.1525185,30,0.007002243772149086
1705216116.9162107,31,0.0070041813887655735
1705216289.025803,32,0.0069812904112041
1705216460.8401449,33,0.006972175557166338
1705216633.1185656,34,0.006989259738475084
1705216804.2698905,35,0.00699577946215868
1705216976.1870003,36,0.006996897980570793
1705217148.0439355,37,0.006987676955759525
1705217320.0580876,38,0.006972527597099543
1705217491.8125377,39,0.006977975834161043
1705217663.948302,40,0.006968960631638765
1705217836.6094959,41,0.006960777100175619
1705218008.1110165,42,0.006965251173824072
1705218180.407153,43,0.006974061019718647
1705218352.3863714,44,0.006967964116483927
1705218524.2573073,45,0.0069794198498129845
1705218696.4226682,46,0.006976331118494272
1705218868.55651,47,0.006985536776483059
1705219040.0448952,48,0.0069649298675358295
1705219212.1304345,49,0.006967258173972368
1705219384.167532,50,0.006970370654016733
1705219555.341254,51,0.006970701739192009
1705219727.0819566,52,0.006953729782253504
1705219898.9866138,53,0.0069535113871097565
1705220071.0254445,54,0.006968846078962088
1705220242.9250093,55,0.006960805505514145
1705220414.6474173,56,0.0069550625048577785
1705220587.0427365,57,0.0069580585695803165
1705220759.4148223,58,0.006975035183131695
1705220931.6691725,59,0.006957349367439747
1705221103.9547899,60,0.00696481904014945
1705221276.49365,61,0.006963478401303291
1705221449.1361938,62,0.006951597984880209
1705221621.8115635,63,0.0069655426777899265
1705221793.7678308,64,0.006968195550143719
1705221965.9734247,65,0.006973016541451216
1705222138.0496516,66,0.006948269437998533
1705222309.8869517,67,0.006948559079319239
1705222481.3904545,68,0.006958169862627983
1705222653.9734516,69,0.00693069864064455
1705222826.027263,70,0.00694242911413312
1705222998.1715531,71,0.006960161961615086
1705223170.6435366,72,0.0069641172885894775
1705223342.9244626,73,0.006957028992474079
1705223515.3535044,74,0.006957327947020531
1705223688.052632,75,0.006944958120584488
1705223860.0185378,76,0.006941419094800949
1705224031.956643,77,0.0069540501572191715
1705224204.1889596,78,0.006969372741878033
1705224376.5400724,79,0.006955276243388653
1705224548.6679723,80,0.0069358255714178085
1705224721.1175194,81,0.006938392762094736
1705224893.6307018,82,0.00694595742970705
1705225065.6118288,83,0.0069621349684894085
1705225238.2094252,84,0.00696104159578681
1705225409.6210792,85,0.006942349951714277
1705225581.8681476,86,0.006937590427696705
1705225754.1006403,87,0.006941322237253189
1705225926.1985962,88,0.00694526731967926
1705226098.5036016,89,0.006949726026505232
